id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5242,OOMS,large_airport,Muscat International Airport,23.59329987,58.28440094,48,AS,OM,OM-MA,Muscat,yes,OOMS,MCT,,,http://en.wikipedia.org/wiki/Seeb_International_Airport,"Seeb International Airport, Masqat"
5274,OPRN,large_airport,Benazir Bhutto International Airport,33.61669922,73.09919739,1668,AS,PK,PK-IS,Islamabad,yes,OPRN,ISB,,,http://en.wikipedia.org/wiki/Islamabad_International_Airport,"Chaklala Air Base, Islamabad International Airport, Rawalpindi"
41624,OPST,large_airport,Sialkot Airport,32.53555679,74.3638916,837,AS,PK,PK-PB,Sialkot,yes,OPST,SKT,,,http://en.wikipedia.org/wiki/Sialkot_International_Airport,
5289,ORBI,large_airport,Baghdad International Airport,33.26250076,44.23460007,114,AS,IQ,IQ-BG,Baghdad,yes,ORBI,BGW,,,http://en.wikipedia.org/wiki/Baghdad_International_Airport,"SDA, BIAP, VBC, ORBS, Camp Sather, Saddam International Airport, Al Anbar Airport"
5294,ORMM,large_airport,Basrah International Airport,30.54910088,47.66210175,11,AS,IQ,IQ-BA,Basrah,yes,ORMM,BSR,,,http://en.wikipedia.org/wiki/Basra_International_Airport,
5302,OSAP,large_airport,Aleppo International Airport,36.18069839,37.22439957,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,,http://www.aleppo-airport.com/en/,http://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
5303,OSDI,large_airport,Damascus International Airport,33.41149902,36.5155983,2020,AS,SY,SY-DI,Damascus,yes,OSDI,DAM,,,http://en.wikipedia.org/wiki/Damascus_International_Airport,مطار دمشق الدولي
5306,OSLK,large_airport,Bassel Al-Assad International Airport,35.40110016,35.94869995,157,AS,SY,SY-LA,Latakia,yes,OSLK,LTK,,,http://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,مطار الشهيد باسل الأسد الدولي
5360,PAFA,large_airport,Fairbanks International Airport,64.81510162,-147.8560028,439,NA,US,US-AK,Fairbanks,yes,PAFA,FAI,FAI,,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.17440033,-149.9960022,152,NA,US,US-AK,Anchorage,yes,PANC,ANC,ANC,,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,
5433,PGUM,large_airport,Antonio B. Won Pat International Airport,13.48340034,144.7960052,298,OC,GU,GU-U-A,"Hagåtña, Guam International Airport",yes,PGUM,GUM,GUM,http://www.guamairport.com/,http://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport,Agana
308633,PH-0001,large_airport,Laguindingan Airport,8.612203,124.456496,190,AS,PH,PH-MSR,Cagayan de Oro City,yes,RPMY,CGY,,http://laguindinganinternationalairport.com/,http://en.wikipedia.org/wiki/Laguindingan_International_Airport,"CGY,Laguindingan,IGN,RPML"
325027,PHL,large_airport,Philadelphia International Airpor,0,0,,NA,US,US-PA,,no,,PHL,,,,
5453,PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,NA,US,US-HI,Honolulu,yes,PHNL,HNL,HNL,http://hawaii.gov/dot/airports/hnl/,http://en.wikipedia.org/wiki/Honolulu_International_Airport,"Hickam Air Force Base, HIK, PHIK, KHNL, Honolulu International"
30601,PK-0001,large_airport,(Under construction) New Islamabad International Airport,33.560713,72.851613,646,AS,PK,PK-PB,Islamabad,no,OPIS,,,http://www.niia.com.pk/,http://en.wikipedia.org/wiki/New_Islamabad_International_Airport,Fateh Jang
44686,QA-0001,large_airport,Hamad International Airport,25.273056,51.608056,13,AS,QA,QA-DA,Doha,yes,OTHH,DOH,,http://dohahamadairport.com/,http://en.wikipedia.org/wiki/Hamad_International_Airport,New Doha International Airport
5510,RCBS,large_airport,Kinmen Airport,24.4279,118.359001,93,AS,TW,TW-X-KM,Shang-I,yes,RCBS,KNH,,http://www.kma.gov.tw/,http://en.wikipedia.org/wiki/Kinmen_Airport,"Shang Yi Airport, 金門尚義機場, 金门尚义机场, Jīnmén Shàngyì jīchǎng"
5516,RCKH,large_airport,Kaohsiung International Airport,22.57710075,120.3499985,31,AS,TW,TW-KHH,Kaohsiung City,yes,RCKH,KHH,,http://www.kia.gov.tw/english/e_index.asp,http://en.wikipedia.org/wiki/Kaohsiung_International_Airport,"Siaogang International Airport, 高雄國際航空站, 小港國際機場"
5528,RCTP,large_airport,Taiwan Taoyuan International Airport,25.0777,121.233002,106,AS,TW,TW-TAO,Taipei,yes,RCTP,TPE,,http://www.taoyuan-airport.com/,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E6%A1%83%E5%9C%92%E5%9C%8B%E9%9A%9B%E6%A9%9F%E5%A0%B4,"Taiwan Taoyuan International Airport, 臺灣桃園國際機場"
5531,RJAA,large_airport,Narita International Airport,35.76470184,140.3860016,141,AS,JP,JP-12,Tokyo,yes,RJAA,NRT,,,http://en.wikipedia.org/wiki/Narita_International_Airport,"TYO, Tokyo Narita Airport, New Tokyo International Airport"
5536,RJBB,large_airport,Kansai International Airport,34.4272995,135.2440033,26,AS,JP,JP-27,Osaka,yes,RJBB,KIX,,http://www.kansai-airport.or.jp/en/index.asp,http://en.wikipedia.org/wiki/Kansai_International_Airport,OSA
5544,RJCC,large_airport,New Chitose Airport,42.77519989,141.6920013,82,AS,JP,JP-01,Chitose / Tomakomai,yes,RJCC,CTS,,http://www.new-chitose-airport.jp/language/english/,http://en.wikipedia.org/wiki/New_Chitose_Airport,
5564,RJFF,large_airport,Fukuoka Airport,33.58589935,130.451004,32,AS,JP,JP-40,Fukuoka,yes,RJFF,FUK,,http://www.fuk-ab.co.jp/english/frame_index.html,http://en.wikipedia.org/wiki/Fukuoka_Airport,Itazuke Air Base
5566,RJFK,large_airport,Kagoshima Airport,31.80340004,130.7189941,906,AS,JP,JP-46,Kagoshima,yes,RJFK,KOJ,,,http://en.wikipedia.org/wiki/Kagoshima_Airport,
5576,RJGG,large_airport,Chubu Centrair International Airport,34.85839844,136.8049927,15,AS,JP,JP-23,Tokoname,yes,RJGG,NGO,,,http://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,
299238,rjns,large_airport,Mt. Fuji Shizuoka Airport,34.79604347,138.1877518,433,AS,JP,JP-22,Makinohara / Shimada,yes,RJNS,FSZ,,http://www.mtfuji-shizuokaairport.jp/english/index.html,http://en.wikipedia.org/wiki/Shizuoka_Airport,
5598,RJOO,large_airport,Osaka International Airport,34.78549957,135.4380035,50,AS,JP,JP-27,Osaka,yes,RJOO,ITM,,,http://en.wikipedia.org/wiki/Osaka_International_Airport,"OSA, Itami"
5627,RJTT,large_airport,Tokyo Haneda International Airport,35.552299,139.779999,35,AS,JP,JP-13,Tokyo,yes,RJTT,HND,,http://www.haneda-airport.jp/,http://en.wikipedia.org/wiki/Tokyo_International_Airport,"TYO, Haneda"
5629,RJTY,large_airport,Yokota Air Base,35.74850082,139.3480072,463,AS,JP,JP-13,Fussa,no,RJTY,OKO,,,http://en.wikipedia.org/wiki/Yokota_Air_Base,
302303,RKJB,large_airport,Muan International Airport,34.991406,126.382814,35,AS,KR,KR-46,Piseo-ri (Muan),yes,RKJB,MWX,,http://muan.airport.co.kr/doc/muan_eng/,http://en.wikipedia.org/wiki/Muan_International_Airport,"Gwangju, Mokpo, Muan, MWX, RKJB"
5631,RKJK,large_airport,Kunsan Air Base,35.90380096,126.6159973,29,AS,KR,KR-45,Kunsan,yes,RKJK,KUV,,,http://en.wikipedia.org/wiki/Gunsan_Airport,
5639,RKPC,large_airport,Jeju International Airport,33.51129913,126.4929962,118,AS,KR,KR-49,Jeju City,yes,RKPC,CJU,,,http://en.wikipedia.org/wiki/Jeju_International_Airport,
5642,RKPK,large_airport,Gimhae International Airport,35.17950058,128.9380035,6,AS,KR,KR-26,Busan,yes,RKPK,PUS,,http://gimhae.airport.co.kr/eng/index.jsp,http://en.wikipedia.org/wiki/Gimhae_International_Airport,"Kimhae, Pusan"
5653,RKSI,large_airport,Incheon International Airport,37.46910095,126.4509964,23,AS,KR,KR-28,Seoul,yes,RKSI,ICN,,,http://en.wikipedia.org/wiki/Incheon_International_Airport,
5655,RKSO,large_airport,Osan Air Base,37.090599,127.029999,38,AS,KR,KR-41,,no,RKSO,OSN,,,https://en.wikipedia.org/wiki/Osan_Air_Base,
5656,RKSS,large_airport,Gimpo International Airport,37.55830002,126.7910004,58,AS,KR,KR-11,Seoul,yes,RKSS,GMP,,http://gimpo.airport.co.kr/eng/index.jsp,http://en.wikipedia.org/wiki/Gimpo_International_Airport,
5663,RKTU,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,191,AS,KR,KR-43,Cheongju,yes,RKTU,CJJ,,http://cheongju.airport.co.kr/doc/cheongju_eng/,http://en.wikipedia.org/wiki/Cheongju_Airport,
5671,ROAH,large_airport,Naha Airport,26.19580078,127.6460037,12,AS,JP,JP-47,Naha,yes,ROAH,OKA,,http://www.naha-airport.co.jp/,http://en.wikipedia.org/wiki/Naha_Airport,"那覇空港, Naha Kūkō?, AHA, Naha AFB"
5673,RODN,large_airport,Kadena Air Base,26.3556,127.767998,143,AS,JP,JP-47,,no,RODN,DNA,,,https://en.wikipedia.org/wiki/Kadena_Air_Base,
5687,RPLC,large_airport,Clark International Airport,15.18599987,120.5599976,484,AS,PH,PH-PAM,Angeles City,yes,RPLC,CRK,,http://www.clarkairport.com/,http://en.wikipedia.org/wiki/Diosdado_Macapagal_International_Airport,"Diosdado Macapagal International Airport, Paliparang Pandaigdig ng Diosdado Macapagal, Clark Air Base"
5689,RPLL,large_airport,Ninoy Aquino International Airport,14.5086,121.019997,75,AS,PH,PH-U-A,Manila,yes,RPLL,MNL,,,http://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,Manila International Airport
5697,RPMD,large_airport,Francisco Bangoy International Airport,7.125520229,125.6460037,96,AS,PH,PH-DAV,Davao City,yes,RPMD,DVO,,,http://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,Davao International Airport
5742,RPVM,large_airport,Mactan Cebu International Airport,10.30749989,123.9789963,31,AS,PH,PH-CEB,Lapu-Lapu City,yes,RPVM,CEB,,http://www.mactan-cebuairport.com.ph/,http://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,
41136,RU-0016,large_airport,Lipetsk Air Base,52.63499832,39.44499969,636,EU,RU,RU-LIP,Lipetsk,no,,,,,http://en.wikipedia.org/wiki/Lipetsk_Air_Base,
42924,RU-0035,large_airport,Grozny North Airport,43.388302,45.698601,548,EU,RU,RU-CE,Grozny,yes,URMG,GRV,,,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny Severny, Grozny, Аэропорт Грозный Северный, Аэропорт Грозный"
35102,RU-2244,large_airport,Ukrainka Air Base,51.169997,128.445007,771,EU,RU,RU-AMU,Belogorsk,no,,,XHBU,,http://en.wikipedia.org/wiki/Ukrainka_(air_base),"ЬХБУ, Украинка"
35046,RU-4464,large_airport,Olenya Air Base,68.15180206,33.46390152,702,EU,RU,RU-MUR,Olenegorsk,no,,,XLMO,,http://en.wikipedia.org/wiki/Olenya_(air_base),"ЬЛМО, Оленья, Olenegorsk"
5781,SAEZ,large_airport,Ministro Pistarini International Airport,-34.8222,-58.5358,67,SA,AR,AR-B,Buenos Aires,yes,SAEZ,EZE,EZE,http://www.aa2000.com.ar/index.php,http://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,BUE
5867,SBBE,large_airport,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.37925005,-48.47629929,54,SA,BR,BR-PA,Belém,yes,SBBE,BEL,,http://www.infraero.gov.br/index.php/br/aeroportos/para/aeroporto-internacional-de-belem.html,http://en.wikipedia.org/wiki/Val_de_Cans_International_Airport,
5872,SBBR,large_airport,Presidente Juscelino Kubistschek International Airport,-15.86916733,-47.92083359,3497,SA,BR,BR-DF,Brasília,yes,SBBR,BSB,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146,http://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146
5882,SBCF,large_airport,Tancredo Neves International Airport,-19.62444305,-43.9719429,2715,SA,BR,BR-MG,Belo Horizonte,yes,SBCF,CNF,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207
5891,SBCT,large_airport,Afonso Pena Airport,-25.5284996,-49.17580032,2988,SA,BR,BR-PR,Curitiba,yes,SBCT,CWB,,,http://en.wikipedia.org/wiki/Afonso_Pena_International_Airport,
5901,SBFL,large_airport,Hercílio Luz International Airport,-27.67027855,-48.55250168,16,SA,BR,BR-SC,Florianópolis,yes,SBFL,FLN,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228,http://en.wikipedia.org/wiki/Herc%C3%ADlio_Luz_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228
5906,SBGL,large_airport,Rio Galeão – Tom Jobim International Airport,-22.80999947,-43.25055695,28,SA,BR,BR-RJ,Rio De Janeiro,yes,SBGL,GIG,,,http://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,Galeão - Antônio Carlos Jobim International Airport
5910,SBGR,large_airport,Guarulhos - Governador André Franco Montoro International Airport,-23.43555641,-46.47305679,2459,SA,BR,BR-SP,São Paulo,yes,SBGR,GRU,,,http://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport,
313262,SBSG,large_airport,Governador Aluízio Alves International Airport,-5.768056,-35.376111,272,SA,BR,BR-RN,Natal,yes,SBSG,NAT,,http://www.natal.aero,http://en.wikipedia.org/wiki/Greater_Natal_International_Airport,"Natal, Greater Natal International Airport,  Augusto Severo International Airport"
5974,SBSP,large_airport,Congonhas Airport,-23.62611008,-46.65638733,2631,SA,BR,BR-SP,São Paulo,yes,SBSP,CGH,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,http://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219
5977,SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.9086113,-38.32249832,64,SA,BR,BR-BA,Salvador,yes,SBSV,SSA,,,http://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport,
6015,SCEL,large_airport,Comodoro Arturo Merino Benítez International Airport,-33.39300156,-70.78579712,1555,SA,CL,CL-RM,Santiago,yes,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,http://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,
6061,SELT,large_airport,Cotopaxi International Airport,-0.906832993,-78.61579895,9205,SA,EC,EC-X,Latacunga,yes,SELT,LTX,,http://www.dgac.gob.ec/latacunga/,http://es.wikipedia.org/wiki/Aeropuerto_Internacional_Cotopaxi,"Latacunga, Vulcano, Ecuador, Cargo, Long runway, Height"
308273,SEQM,large_airport,Mariscal Sucre International Airport,-0.129166667,-78.3575,7841,SA,EC,EC-P,Quito,yes,SEQM,UIO,UIO,,http://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,Nuevo Aeropuerto Internacional Mariscal Sucre
6104,SKBO,large_airport,El Dorado International Airport,4.70159,-74.1469,8361,SA,CO,CO-CUN,Bogota,yes,SKBO,BOG,BOG,,http://en.wikipedia.org/wiki/El_Dorado_International_Airport,
6217,SPIM,large_airport,Jorge Chávez International Airport,-12.0219,-77.114304,113,SA,PE,PE-LIM,Lima,yes,SPJC,LIM,,http://www.lap.com.pe/,https://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,
6243,SPZO,large_airport,Alejandro Velasco Astete International Airport,-13.53569984,-71.938797,10860,SA,PE,PE-CUS,Cusco,yes,SPZO,CUZ,,http://www.corpac.gob.pe/,http://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport,
6247,SUMU,large_airport,Carrasco International /General C L Berisso Airport,-34.838402,-56.0308,105,SA,UY,UY-CA,Montevideo,yes,SUMU,MVD,,,http://en.wikipedia.org/wiki/Carrasco_International_Airport,
6255,SVBC,large_airport,General José Antonio Anzoategui International Airport,10.11111111,-64.69222222,30,SA,VE,VE-B,Barcelona,yes,SVBC,BLA,,http://aigdjaa.baer.gob.ve,https://es.wikipedia.org/wiki/Aeropuerto_Internacional_General_José_Antonio_Anzoátegui,"Barcelona, Puero La Cruz,Lecheria"
6300,SVMI,large_airport,Simón Bolívar International Airport,10.601194,-66.991222,234,SA,VE,VE-X,Caracas,yes,SVMI,CCS,,http://www.aeropuerto-maiquetia.com.ve/web/,http://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport,"Maiquetía ""Simón Bolívar"" International Airport"
6366,TFFR,large_airport,Pointe-à-Pitre Le Raizet,16.265301,-61.531799,36,NA,GP,GP-U-A,Pointe-à-Pitre,yes,TFFR,PTP,,http://www.guadeloupe.aeroport.fr/,http://en.wikipedia.org/wiki/Pointe-%C3%A0-Pitre_International_Airport,"Le Raizet, Les Abymes"
6384,TJSJ,large_airport,Luis Munoz Marin International Airport,18.43939972,-66.00180054,9,NA,PR,PR-U-A,San Juan,yes,TJSJ,SJU,SJU,,http://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,Isla Verde
44483,TN-0002,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21,AF,TN,TN-51,Enfidha,yes,DTNH,NBE,,http://www.enfidhahammametairport.com/,http://en.wikipedia.org/wiki/Enfidha_%E2%80%93_Hammamet_International_Airport,DTNZ
6406,TNCM,large_airport,Princess Juliana International Airport,18.04100037,-63.10889816,13,NA,SX,SX-U-A,Saint Martin,yes,TNCM,SXM,,,http://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,
6421,UAAA,large_airport,Almaty Airport,43.35210037,77.04049683,2234,AS,KZ,KZ-ALM,Almaty,yes,UAAA,ALA,,,http://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
6423,UACC,large_airport,Astana International Airport,51.02220154,71.46690369,1165,AS,KZ,KZ-AKM,Astana,yes,UACC,TSE,,,http://en.wikipedia.org/wiki/Astana_International_Airport,
6426,UAFM,large_airport,Manas International Airport,43.06129837,74.4776001,2058,AS,KG,KG-C,Bishkek,yes,UCFM,FRU,,,http://en.wikipedia.org/wiki/Manas_International_Airport,"UAFM, Manas Air Force Base"
6431,UAKK,large_airport,Sary-Arka Airport,49.67079926,73.33439636,1765,AS,KZ,KZ-KAR,Karaganda,yes,UAKK,KGF,,,http://en.wikipedia.org/wiki/Sary-Arka_Airport,
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.46749878,50.04669952,10,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD,,http://www.airport-baku.com/,http://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,"BAK, Bina International Airport, Heydər Əliyev adına beynəlxalq hava limanı"
6446,UDYZ,large_airport,Zvartnots International Airport,40.14730072,44.39590073,2838,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN,,http://www.aia-zvartnots.aero/,http://en.wikipedia.org/wiki/Zvartnots_International_Airport,"UGEE, Erevan Airport, Erivan Airport, Аэропорт Звартноц, Аэропорт Ереван"
6453,UGTB,large_airport,Tbilisi International Airport,41.6692009,44.95470047,1624,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS,,http://www.tbilisiairport.com/,http://en.wikipedia.org/wiki/Tbilisi_International_Airport,თბილისის საერთაშორისო აეროპორტი
6455,UHHH,large_airport,Khabarovsk-Novy Airport,48.52799988,135.1880035,244,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,,http://airkhv.ru/,http://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый
6467,UKBB,large_airport,Boryspil International Airport,50.34500122,30.8946991,427,EU,UA,UA-32,Kiev,yes,UKBB,KBP,,http://www.airport-borispol.kiev.ua/,http://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"""
6468,UKCC,large_airport,Donetsk International Airport,48.07360077,37.73970032,791,EU,UA,UA-14,Donetsk,yes,UKCC,DOK,,http://airport.dn.ua/,http://en.wikipedia.org/wiki/Donetsk_International_Airport,"Міжнародний аеропорт ""Донецьк"""
6474,UKFF,large_airport,Simferopol International Airport,45.05220032,33.97510147,639,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,,http://www.airport.crimea.ua/,http://en.wikipedia.org/wiki/Simferopol_International_Airport,"Міжнародний аеропорт ""Сімферополь"""
6476,UKHH,large_airport,Kharkiv International Airport,49.92480087,36.29000092,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,,http://www.airport.kharkov.ua/,http://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
6487,UKOO,large_airport,Odessa International Airport,46.42679977,30.67650032,172,EU,UA,UA-51,Odessa,yes,UKOO,ODS,,http://www.airport.od.ua/,http://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
6489,ULLI,large_airport,Pulkovo Airport,59.8003006,30.26250076,78,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,,http://www.pulkovoairport.ru/,http://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
6501,UMMS,large_airport,Minsk National Airport,53.88249969,28.03070068,670,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,,http://airport.by/en,http://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport"
6506,UNKL,large_airport,Yemelyanovo Airport,56.17290115,92.49330139,942,AS,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,,http://www.yemelyanovo.ru/en/,http://en.wikipedia.org/wiki/Krasnoyarsk_Yemelyanovo_Airport,
6507,UNNT,large_airport,Tolmachevo Airport,55.01259995,82.65070343,365,AS,RU,RU-NVS,Novosibirsk,yes,UNNT,OVB,,http://eng.tolmachevo.ru/,http://en.wikipedia.org/wiki/Tolmachevo_Airport,
6518,URRR,large_airport,Rostov-on-Don Airport,47.2582016,39.81809998,280,EU,RU,RU-ROS,Rostov-on-Don,yes,URRR,ROV,,http://rnd-airport.ru/,http://en.wikipedia.org/wiki/Rostov-on-Don_Airport,"Аэропорт Ростов-на-Дону, Rostov-na-Donu Airport"
6519,URSS,large_airport,Sochi International Airport,43.449902,39.9566,89,EU,RU,RU-KDA,Sochi,yes,URSS,AER,,http://basel.aero/en/sochi/,http://en.wikipedia.org/wiki/Sochi_International_Airport,"Adler Airport, Black Sea, Международный Аэропорт Сочи"
317314,US-0303,large_airport,atl,33.137551,-84.375,,NA,US,US-U-A,,yes,,,,,,
325026,US-0667,large_airport,philadelphia international airport,0,0,,NA,US,US-PA,,no,,,,,,
26378,USSS,large_airport,Koltsovo Airport,56.74309921,60.80270004,764,AS,RU,RU-SVE,Yekaterinburg,yes,USSS,SVX,,http://www.koltsovo.ru/en/,http://en.wikipedia.org/wiki/Koltsovo_Airport,
26392,UTTT,large_airport,Tashkent International Airport,41.25790024,69.28119659,1417,AS,UZ,UZ-TO,Tashkent,yes,UTTT,TAS,,,http://en.wikipedia.org/wiki/Tashkent_International_Airport,
42967,UUBW,large_airport,Zhukovsky International Airport,55.553299,38.150002,377,EU,RU,RU-MOS,Zhukovsky,yes,UUBW,ZIA,,http://zia.aero/,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport,"Аэропорт Раменское, Zhukovsky Air Base, Gromov Flight Research Institute, Лётно-исследовательский институт имени М. М. Громова, ЛИИ"
26394,UUDD,large_airport,Domodedovo International Airport,55.40879822,37.90629959,588,EU,RU,RU-MOS,Moscow,yes,UUDD,DME,,http://www.domodedovo.ru/en/,http://en.wikipedia.org/wiki/Domodedovo_International_Airport,"MOW, Аэропорт Домоде́дово"
26396,UUEE,large_airport,Sheremetyevo International Airport,55.972599,37.4146,622,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,,http://www.svo.aero/en/,http://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,"MOW, Международный аэропорт Шереметьево, svo, sheremetyevo, moscow"
34969,UUMU,large_airport,Chkalovskiy Airport,55.8783,38.061699,499,EU,RU,RU-MOS,Moscow,no,UUMU,CKL,,,http://en.wikipedia.org/wiki/Chkalovsky_Airport,"Chkalovsky Airport, Аэродром Чкаловский"
26401,UUWW,large_airport,Vnukovo International Airport,55.59149933,37.26150131,685,EU,RU,RU-MOS,Moscow,yes,UUWW,VKO,,http://www.vnukovo.ru/eng,http://en.wikipedia.org/wiki/Vnukovo_International_Airport,"MOW, Международный аэропорт Внуково"
26404,UWKD,large_airport,Kazan International Airport,55.60620117,49.27870178,411,EU,RU,RU-TA,Kazan,yes,UWKD,KZN,,http://www.kazan.aero/en/,http://en.wikipedia.org/wiki/Kazan_International_Airport,
34954,UWKG,large_airport,Borisoglebskoye Airport,55.86669922,49.13330078,213,EU,RU,RU-TA,Kazan,no,UWKG,,,,http://en.wikipedia.org/wiki/Borisoglebskoye_Airport,Аэропорт Борисоглебское
26411,UWUU,large_airport,Ufa International Airport,54.55749893,55.87440109,449,EU,RU,RU-BA,Ufa,yes,UWUU,UFA,,http://www.airportufa.ru/en/,http://en.wikipedia.org/wiki/Ufa_International_Airport,Международный аэропорт Уфа
26412,UWWW,large_airport,Kurumoch International Airport,53.50490189,50.16429901,477,EU,RU,RU-SAM,Samara,yes,UWWW,KUF,,http://airport.samara.ru/en/,http://en.wikipedia.org/wiki/Kurumoch_International_Airport,
26434,VABB,large_airport,Chhatrapati Shivaji International Airport,19.08869934,72.86789703,39,AS,IN,IN-MM,Mumbai,yes,VABB,BOM,,http://www.csia.in/,http://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport,"Bombay, Sahar International Airport"
26444,VAGO,large_airport,Dabolim Airport,15.38080025,73.83139801,150,AS,IN,IN-GA,Vasco da Gama,yes,VOGO,GOI,,,http://en.wikipedia.org/wiki/Dabolim_Airport,"Goa Airport, Dabolim Navy Airbase, दाबोळी विमानतळ"
26463,VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759907,79.88410187,30,AS,LK,LK-1,Colombo,yes,VCBI,CMB,,http://www.airport.lk/,http://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport"
309579,VCRI,large_airport,Mattala Rajapaksa International Airport,6.284467,81.124128,157,AS,LK,LK-3,,yes,VCRI,HRI,VCRI,http://www.mria.lk/,http://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport,Hambantota International Airport
26475,VDPP,large_airport,Phnom Penh International Airport,11.54660034,104.8440018,40,AS,KH,KH-8,Phnom Penh,yes,VDPP,PNH,,http://www.cambodia-airports.com/phnompenh/en/,http://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,Pochentong International Airport
26476,VDSR,large_airport,Siem Reap International Airport,13.41069984,103.8130035,60,AS,KH,KH-17,Siem Reap,yes,VDSR,REP,,http://www.cambodia-airports.com/siemreap/en,http://en.wikipedia.org/wiki/Siem_Reap_International_Airport,Angkor International Airport
